timestamp,open,high,low,close,volume,amount
2025-08-27,553018.0,556067.0,551287.0,555815.0,0.0,0.0
2025-08-28,555815.0,559549.0,553407.0,558522.0,0.0,0.0
2025-08-29,558546.0,569578.0,557014.0,568591.0,0.0,0.0
2025-09-01,568595.0,575111.0,566728.0,570684.0,0.0,0.0
2025-09-02,570709.0,580665.0,569114.0,579615.0,0.0,0.0
2025-09-03,579537.0,587442.0,578306.0,584228.0,0.0,0.0
2025-09-04,584251.0,585087.0,577327.0,582104.0,0.0,0.0
2025-09-05,582161.0,591175.0,581275.0,588953.0,0.0,0.0
2025-09-08,588890.0,594541.0,585418.0,592592.0,0.0,0.0
2025-09-09,592747.0,605415.0,591541.0,597273.0,0.0,0.0
2025-09-10,597333.0,602069.0,596326.0,599258.0,0.0,0.0
2025-09-11,599258.0,600669.0,594865.0,598115.0,0.0,0.0
2025-09-12,598127.0,601823.0,595746.0,596656.0,0.0,0.0
2025-09-15,596682.0,604814.0,593946.0,603735.0,0.0,0.0
2025-09-16,603695.0,608810.0,601193.0,606657.0,0.0,0.0
2025-09-17,606636.0,609175.0,598946.0,601407.0,0.0,0.0
2025-09-18,601458.0,606258.0,598783.0,601569.0,0.0,0.0
2025-09-19,601574.0,611562.0,599507.0,611355.0,0.0,0.0
2025-09-22,611492.0,622513.0,611113.0,622098.0,0.0,0.0
2025-09-23,622052.0,631789.0,620670.0,627411.0,0.0,0.0
2025-09-24,627386.0,630294.0,619860.0,622887.0,0.0,0.0
2025-09-25,622745.0,629702.0,622480.0,627626.0,0.0,0.0
2025-09-26,627553.0,633042.0,625610.0,629098.0,0.0,0.0
2025-09-29,628910.0,639224.0,628556.0,638977.0,0.0,0.0
2025-09-30,639013.0,646408.0,632133.0,643114.0,0.0,0.0
2025-10-01,643127.0,646839.0,640125.0,641932.0,0.0,0.0
2025-10-02,641841.0,646350.0,633465.0,639559.0,0.0,0.0
2025-10-03,639645.0,643517.0,637251.0,642689.0,0.0,0.0
2025-10-06,642792.0,657075.0,642208.0,655619.0,0.0,0.0
2025-10-07,655507.0,660140.0,651799.0,659102.0,0.0,0.0
2025-10-08,659092.0,672226.0,658765.0,669182.0,0.0,0.0
2025-10-09,669185.0,671410.0,652666.0,657977.0,0.0,0.0
2025-10-10,657902.0,665800.0,654340.0,665061.0,0.0,0.0
2025-10-13,665045.0,681798.0,663456.0,680715.0,0.0,0.0
2025-10-14,680582.0,692503.0,678071.0,686578.0,0.0,0.0
2025-10-15,686531.0,698782.0,686279.0,697077.0,0.0,0.0
2025-10-16,697077.0,717632.0,695663.0,717208.0,0.0,0.0
2025-10-17,717130.0,726292.0,694190.0,704646.0,0.0,0.0
2025-10-20,704803.0,726251.0,699479.0,722050.0,0.0,0.0
2025-10-21,722012.0,725255.0,677945.0,684265.0,0.0,0.0
2025-10-22,684303.0,691562.0,664377.0,679373.0,0.0,0.0
2025-10-23,679439.0,690554.0,673854.0,685749.0,0.0,0.0
2025-10-24,685783.0,688849.0,671217.0,682435.0,0.0,0.0
2025-10-27,678486.0,682132.0,659838.0,661670.0,0.0,0.0
2025-10-28,661600.0,667941.0,645352.0,656245.0,0.0,0.0
2025-10-29,656161.0,669651.0,650437.0,652842.0,0.0,0.0
2025-10-30,652857.0,670166.0,650643.0,669777.0,0.0,0.0
2025-10-31,669737.0,673254.0,660618.0,665578.0,0.0,0.0
2025-11-03,665517.0,671312.0,659021.0,666641.0,0.0,0.0
2025-11-04,666587.0,669007.0,655968.0,656533.0,0.0,0.0
2025-11-05,656534.0,666630.0,656127.0,664931.0,0.0,0.0
2025-11-06,665079.0,671071.0,662036.0,663894.0,0.0,0.0
2025-11-07,663914.0,671989.0,663487.0,667318.0,0.0,0.0
2025-11-10,667344.0,685496.0,667025.0,685326.0,0.0,0.0
2025-11-11,685252.0,692710.0,683599.0,688628.0,0.0,0.0
2025-11-12,688578.0,703270.0,685518.0,700539.0,0.0,0.0
2025-11-13,700472.0,710009.0,693320.0,697599.0,0.0,0.0
2025-11-14,697572.0,703592.0,673156.0,681045.0,0.0,0.0
2025-11-17,681172.0,685598.0,670142.0,676359.0,0.0,0.0
2025-11-18,676376.0,683441.0,669664.0,680918.0,0.0,0.0
2025-11-19,680877.0,689908.0,676986.0,680688.0,0.0,0.0
2025-11-20,680675.0,687155.0,675679.0,682074.0,0.0,0.0
2025-11-21,682051.0,684683.0,671549.0,678761.0,0.0,0.0
2025-11-24,678746.0,691119.0,674640.0,690317.0,0.0,0.0
2025-11-25,690338.0,692964.0,684679.0,688228.0,0.0,0.0
2025-11-26,688216.0,695397.0,687986.0,693549.0,0.0,0.0
2025-11-27,693581.0,694555.0,689488.0,691820.0,0.0,0.0
2025-11-28,691820.0,704757.0,691749.0,704611.0,0.0,0.0
2025-12-01,704000.0,710293.0,700487.0,704680.0,0.0,0.0
