timestamp,open,high,low,close,volume,amount
2023-06-29,285954.0,286829.0,283809.0,285963.0,0.0,0.0
2023-06-30,286146.0,288290.0,284941.0,287747.0,0.0,0.0
2023-07-03,287765.0,290147.0,286993.0,288583.0,0.0,0.0
2023-07-04,288733.0,289488.0,288428.0,288571.0,0.0,0.0
2023-07-05,288741.0,290565.0,287506.0,287413.0,0.0,0.0
2023-07-06,287559.0,290011.0,286248.0,287353.0,0.0,0.0
2023-07-07,287508.0,292850.0,287283.0,291302.0,0.0,0.0
2023-07-10,291378.0,292873.0,290622.0,292400.0,0.0,0.0
2023-07-11,292666.0,293746.0,292023.0,292366.0,0.0,0.0
2023-07-12,292511.0,295492.0,291271.0,294963.0,0.0,0.0
2023-07-13,295175.0,295522.0,292273.0,293335.0,0.0,0.0
2023-07-14,293424.0,293871.0,291821.0,292359.0,0.0,0.0
2023-07-17,292403.0,294085.0,291885.0,293369.0,0.0,0.0
2023-07-18,293341.0,297560.0,293132.0,296513.0,0.0,0.0
2023-07-19,296702.0,297058.0,295364.0,296224.0,0.0,0.0
2023-07-20,296398.0,298047.0,294564.0,295150.0,0.0,0.0
2023-07-21,295208.0,296387.0,294013.0,294554.0,0.0,0.0
2023-07-24,294805.0,295638.0,293452.0,293406.0,0.0,0.0
2023-07-25,293645.0,294950.0,292844.0,294484.0,0.0,0.0
2023-07-26,294636.0,297093.0,293652.0,296054.0,0.0,0.0
2023-07-27,296191.0,297416.0,291392.0,291591.0,0.0,0.0
2023-07-28,291901.0,296412.0,291494.0,295643.0,0.0,0.0
2023-07-31,295776.0,297445.0,294211.0,296162.0,0.0,0.0
2023-08-01,296333.0,296623.0,293413.0,293696.0,0.0,0.0
2023-08-02,293907.0,296731.0,293333.0,293386.0,0.0,0.0
2023-08-03,293528.0,294680.0,293001.0,293402.0,0.0,0.0
2023-08-04,293688.0,295390.0,292743.0,294578.0,0.0,0.0
2023-08-07,294692.0,295332.0,293302.0,293800.0,0.0,0.0
2023-08-08,294072.0,294819.0,292556.0,292887.0,0.0,0.0
2023-08-09,292750.0,293759.0,290754.0,290718.0,0.0,0.0
2023-08-10,290811.0,293087.0,290356.0,290255.0,0.0,0.0
2023-08-11,290378.0,292302.0,290177.0,291016.0,0.0,0.0
2023-08-14,291165.0,293548.0,290639.0,291923.0,0.0,0.0
2023-08-15,292085.0,293331.0,290869.0,291596.0,0.0,0.0
2023-08-16,291765.0,292188.0,289038.0,288990.0,0.0,0.0
2023-08-17,289113.0,290963.0,287999.0,288397.0,0.0,0.0
2023-08-18,288626.0,290273.0,288306.0,288607.0,0.0,0.0
2023-08-21,288795.0,291029.0,288136.0,290149.0,0.0,0.0
2023-08-22,290434.0,291758.0,289239.0,290426.0,0.0,0.0
2023-08-23,290584.0,293809.0,290526.0,292583.0,0.0,0.0
2023-08-24,292905.0,293640.0,291385.0,292050.0,0.0,0.0
2023-08-25,292218.0,294137.0,291125.0,292744.0,0.0,0.0
2023-08-28,293067.0,294514.0,292472.0,293335.0,0.0,0.0
2023-08-29,293602.0,295786.0,292076.0,295518.0,0.0,0.0
2023-08-30,295664.0,297057.0,294571.0,295855.0,0.0,0.0
2023-08-31,296018.0,296895.0,295323.0,295311.0,0.0,0.0
2023-09-01,295413.0,297705.0,294832.0,295436.0,0.0,0.0
2023-09-04,295731.0,296800.0,295069.0,295283.0,0.0,0.0
2023-09-05,295442.0,295970.0,293889.0,293863.0,0.0,0.0
2023-09-06,294023.0,295157.0,292818.0,292985.0,0.0,0.0
2023-09-07,293104.0,294802.0,292991.0,293976.0,0.0,0.0
2023-09-08,294385.0,295802.0,293835.0,293951.0,0.0,0.0
2023-09-11,294111.0,296348.0,293764.0,294395.0,0.0,0.0
2023-09-12,294354.0,295312.0,292557.0,293396.0,0.0,0.0
2023-09-13,293549.0,294535.0,292875.0,292807.0,0.0,0.0
2023-09-14,293311.0,294027.0,291892.0,293245.0,0.0,0.0
2023-09-15,293443.0,296433.0,293241.0,295270.0,0.0,0.0
2023-09-18,295412.0,297349.0,295171.0,297079.0,0.0,0.0
2023-09-19,297255.0,298056.0,296791.0,296842.0,0.0,0.0
2023-09-20,296998.0,299571.0,296601.0,296693.0,0.0,0.0
2023-09-21,296884.0,297331.0,294185.0,294903.0,0.0,0.0
2023-09-22,295205.0,296805.0,295122.0,295871.0,0.0,0.0
2023-09-25,296006.0,296923.0,294911.0,294754.0,0.0,0.0
2023-09-26,295048.0,296741.0,294182.0,294244.0,0.0,0.0
2023-09-27,294417.0,295177.0,290608.0,290855.0,0.0,0.0
2023-09-28,291006.0,291799.0,288324.0,289262.0,0.0,0.0
2023-09-29,289422.0,290592.0,285351.0,285564.0,0.0,0.0
2023-10-02,285629.0,286861.0,283671.0,283740.0,0.0,0.0
2023-10-03,283870.0,285638.0,282689.0,283875.0,0.0,0.0
2023-10-04,284029.0,286192.0,283685.0,284548.0,0.0,0.0
2023-10-05,284684.0,285762.0,283053.0,284092.0,0.0,0.0
2023-10-06,284241.0,286439.0,282478.0,285931.0,0.0,0.0
2023-10-09,286091.0,292484.0,286074.0,291865.0,0.0,0.0
2023-10-10,292050.0,293127.0,291515.0,292579.0,0.0,0.0
2023-10-11,292726.0,294583.0,291753.0,294036.0,0.0,0.0
2023-10-12,294057.0,295803.0,293074.0,293093.0,0.0,0.0
2023-10-13,292978.0,303262.0,292919.0,302999.0,0.0,0.0
2023-10-16,303216.0,303464.0,299835.0,301632.0,0.0,0.0
2023-10-17,301770.0,303545.0,300353.0,302034.0,0.0,0.0
2023-10-18,302199.0,308739.0,302143.0,305971.0,0.0,0.0
2023-10-19,306401.0,312799.0,306114.0,312056.0,0.0,0.0
2023-10-20,312264.0,317067.0,311860.0,314320.0,0.0,0.0
2023-10-23,314550.0,316054.0,311842.0,314217.0,0.0,0.0
2023-10-24,314172.0,315327.0,309630.0,312253.0,0.0,0.0
2023-10-25,312401.0,315368.0,311583.0,314030.0,0.0,0.0
2023-10-26,314197.0,317452.0,313879.0,315784.0,0.0,0.0
2023-10-27,315974.0,320311.0,315030.0,319655.0,0.0,0.0
2023-10-30,319564.0,319975.0,316291.0,317005.0,0.0,0.0
2023-10-31,317167.0,318938.0,314347.0,314947.0,0.0,0.0
2023-11-01,315153.0,317440.0,313904.0,315731.0,0.0,0.0
2023-11-02,315988.0,316835.0,313754.0,314684.0,0.0,0.0
2023-11-03,314965.0,315238.0,312051.0,313287.0,0.0,0.0
2023-11-06,313388.0,313545.0,307229.0,307188.0,0.0,0.0
2023-11-07,307302.0,308218.0,305754.0,307623.0,0.0,0.0
2023-11-08,307795.0,308425.0,304780.0,305041.0,0.0,0.0
2023-11-09,305201.0,307730.0,304380.0,306458.0,0.0,0.0
2023-11-10,306714.0,307643.0,303412.0,303882.0,0.0,0.0
2023-11-13,304020.0,306035.0,303281.0,305396.0,0.0,0.0
