timestamp,open,high,low,close,volume,amount
2025-02-27,477427.0,478462.0,471764.0,472997.0,0.0,0.0
2025-02-28,473299.0,476824.0,469650.0,473788.0,0.0,0.0
2025-03-03,473642.0,477169.0,471146.0,476425.0,0.0,0.0
2025-03-04,476799.0,481534.0,473832.0,479522.0,0.0,0.0
2025-03-05,479766.0,480032.0,472114.0,475968.0,0.0,0.0
2025-03-06,476186.0,477802.0,472155.0,475384.0,0.0,0.0
2025-03-07,475564.0,477534.0,472891.0,474280.0,0.0,0.0
2025-03-10,474538.0,476791.0,470641.0,471685.0,0.0,0.0
2025-03-11,471492.0,479389.0,470648.0,478075.0,0.0,0.0
2025-03-12,478307.0,483619.0,477525.0,482266.0,0.0,0.0
2025-03-13,482743.0,491048.0,481723.0,490705.0,0.0,0.0
2025-03-14,490728.0,491331.0,486969.0,487807.0,0.0,0.0
2025-03-17,488178.0,492367.0,487761.0,491853.0,0.0,0.0
2025-03-18,492128.0,499065.0,491842.0,498229.0,0.0,0.0
2025-03-19,498470.0,504392.0,497256.0,503421.0,0.0,0.0
2025-03-20,503638.0,505037.0,498461.0,501464.0,0.0,0.0
2025-03-21,501659.0,502102.0,494912.0,498744.0,0.0,0.0
2025-03-24,498800.0,502185.0,497037.0,498225.0,0.0,0.0
2025-03-25,498454.0,503813.0,498128.0,500802.0,0.0,0.0
2025-03-26,501155.0,502805.0,499453.0,500441.0,0.0,0.0
2025-03-27,500609.0,506695.0,500251.0,506004.0,0.0,0.0
2025-03-28,505903.0,511195.0,505628.0,510695.0,0.0,0.0
2025-03-31,511130.0,518044.0,509488.0,517095.0,0.0,0.0
2025-04-01,517307.0,521492.0,513500.0,515466.0,0.0,0.0
2025-04-02,515749.0,520043.0,514157.0,518630.0,0.0,0.0
2025-04-03,519094.0,524627.0,505774.0,515793.0,0.0,0.0
2025-04-04,515819.0,519503.0,499389.0,502835.0,0.0,0.0
2025-04-07,503096.0,506054.0,489612.0,493870.0,0.0,0.0
2025-04-08,494021.0,509801.0,493232.0,502826.0,0.0,0.0
2025-04-09,503017.0,522793.0,500892.0,519710.0,0.0,0.0
2025-04-10,519910.0,533687.0,517929.0,533297.0,0.0,0.0
2025-04-11,533726.0,545114.0,533211.0,543360.0,0.0,0.0
2025-04-14,543713.0,544799.0,535694.0,538316.0,0.0,0.0
2025-04-15,538618.0,543823.0,538280.0,543230.0,0.0,0.0
2025-04-16,543146.0,562822.0,542493.0,562466.0,0.0,0.0
2025-04-17,562479.0,564984.0,552510.0,559672.0,0.0,0.0
2025-04-18,559692.0,559692.0,559692.0,559692.0,0.0,0.0
2025-04-21,561014.0,576568.0,559905.0,574983.0,0.0,0.0
2025-04-22,575462.0,589980.0,567463.0,569852.0,0.0,0.0
2025-04-23,569716.0,570860.0,549883.0,554553.0,0.0,0.0
2025-04-24,554665.0,567944.0,554482.0,564922.0,0.0,0.0
2025-04-25,565035.0,568712.0,549542.0,558688.0,0.0,0.0
2025-04-28,560170.0,565203.0,550778.0,563631.0,0.0,0.0
