timestamp,open,high,low,close,volume,amount
2025-06-30,530300.0,537310.0,526283.0,536232.0,0.0,0.0
2025-07-01,536222.0,543675.0,535903.0,540481.0,0.0,0.0
2025-07-02,540451.0,545677.0,539286.0,545348.0,0.0,0.0
2025-07-03,545290.0,546608.0,536163.0,538528.0,0.0,0.0
2025-07-04,538519.0,541658.0,538088.0,539971.0,0.0,0.0
2025-07-07,539924.0,542175.0,535007.0,541569.0,0.0,0.0
2025-07-08,541582.0,543072.0,532685.0,535024.0,0.0,0.0
2025-07-09,535036.0,538771.0,533208.0,538227.0,0.0,0.0
2025-07-10,538220.0,540306.0,536919.0,539168.0,0.0,0.0
2025-07-11,539186.0,546097.0,538726.0,543994.0,0.0,0.0
2025-07-14,543993.0,548462.0,542762.0,543278.0,0.0,0.0
2025-07-15,543351.0,548020.0,539876.0,540494.0,0.0,0.0
2025-07-16,540520.0,549518.0,540113.0,544586.0,0.0,0.0
2025-07-17,544589.0,545978.0,540506.0,545333.0,0.0,0.0
2025-07-18,545305.0,547573.0,543336.0,545682.0,0.0,0.0
2025-07-21,545490.0,554841.0,544815.0,554040.0,0.0,0.0
2025-07-22,554133.0,560014.0,551502.0,559723.0,0.0,0.0
2025-07-23,559727.0,560915.0,550837.0,551725.0,0.0,0.0
2025-07-24,551719.0,552796.0,545776.0,548537.0,0.0,0.0
2025-07-25,548533.0,550456.0,542482.0,544504.0,0.0,0.0
2025-07-28,544105.0,546665.0,539490.0,541664.0,0.0,0.0
2025-07-29,541623.0,546627.0,540518.0,545370.0,0.0,0.0
2025-07-30,544953.0,546557.0,535649.0,536853.0,0.0,0.0
2025-07-31,536829.0,545479.0,536572.0,541523.0,0.0,0.0
2025-08-01,541382.0,554649.0,539978.0,554540.0,0.0,0.0
2025-08-04,554678.0,555316.0,548730.0,553046.0,0.0,0.0
2025-08-05,552950.0,555383.0,548711.0,553871.0,0.0,0.0
2025-08-06,553804.0,554539.0,549411.0,551214.0,0.0,0.0
2025-08-07,551170.0,554302.0,549224.0,553283.0,0.0,0.0
2025-08-08,553350.0,555298.0,550538.0,553694.0,0.0,0.0
2025-08-11,553566.0,554690.0,543551.0,543835.0,0.0,0.0
2025-08-12,543808.0,547885.0,542459.0,545254.0,0.0,0.0
2025-08-13,545387.0,546213.0,542480.0,543508.0,0.0,0.0
2025-08-14,543511.0,546542.0,536455.0,537446.0,0.0,0.0
2025-08-15,537364.0,541453.0,536827.0,538999.0,0.0,0.0
